事業所コード,事業所名,在庫区分,在庫区分名,倉庫コード,倉庫名,在庫場所コード,在庫場所名,会計年月,棚番,棚番名,資産分類,資産分類名,資産分類区分,資産分類区分名,品種,品種名,商品コード,商品名,規格,HUKLA品番,仕様,ピース,パーツ,木色,張地１,張地２,特注区分,内訳商品ランク,内訳商品ランク名,単位,個別原価使用フラグ,ロット番号,有効期限,基準日,残月数,前月末原価調整額,前月末評価単価,前月末在庫数,前月末移動積送数,前月末出荷積送数,前月末在庫金額,仕入数,売上数,有償支給数,入庫数,出庫数,移動積送増減数,出荷積送増減数,棚卸調整数,当月末移動積送数,当月末出荷積送数,当月末評価単価,当月末在庫数,当月末原価調整額,当月末在庫金額
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001271,ﾚｺﾙﾀ2 3Pｿﾌｧ,CH232   IN 03           SN/03,CH232,IN,03,,,SN/03,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,41200,2,0,0,82400,0,2,0,2,0,0,0,0,0,0,41200,2,0,82400
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001272,ﾚｺﾙﾀ2 3Pｿﾌｧ,CH232   IN 03           SN/02,CH232,IN,03,,,SN/02,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,41200,1,0,0,41200,0,0,0,2,0,0,0,0,0,0,41200,3,0,123600
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001273,ﾚｺﾙﾀ2 2P片肘ｿﾌｧ,CH232   IN 08           SN/02,CH232,IN,08,,,SN/02,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,34300,1,0,0,34300,0,1,0,1,0,0,0,0,0,0,34300,1,0,34300
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001274,ﾚｺﾙﾀ2 ｸｯｼｮﾝ大,CH232   IN 37           SN/03,CH232,IN,37,,,SN/03,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,4400,2,0,0,8800,0,2,0,2,0,0,0,0,0,0,4400,2,0,8800
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001274,ﾚｺﾙﾀ2 ｸｯｼｮﾝ大,CH232   IN 37           SN/03,CH232,IN,37,,,SN/03,,,1,B,ﾋﾟｰｽ,,,,2020/04/10,,0,4400,4,0,0,17600,0,0,0,0,0,0,0,0,0,0,4400,4,0,17600
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001277,ﾚｺﾙﾀ2 ｶｳﾁ,CH232   IN 49           SN/02,CH232,IN,49,,,SN/02,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,33400,0,0,0,0,0,1,0,1,0,0,0,0,0,0,33400,0,0,0
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001278,ﾚｺﾙﾀ2 ｶｳﾁ,CH232   IN 50           SN/03,CH232,IN,50,,,SN/03,,,1,B,ﾋﾟｰｽ,,,,2020/04/10,,0,33400,2,0,0,66800,0,0,0,0,0,0,0,0,0,0,33400,2,0,66800
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001279,ﾚｺﾙﾀ2 ｽﾂｰﾙ,CH232   IN 17           SN/02,CH232,IN,17,,,SN/02,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,11000,1,0,0,11000,0,1,0,0,0,0,0,0,0,0,11000,0,0,0
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001280,ﾚｺﾙﾀ2 2P片肘ｿﾌｧ,CH232   IN 09           SN/03,CH232,IN,09,,,SN/03,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,34300,2,0,0,68600,0,2,0,1,0,0,0,0,0,0,34300,1,0,34300
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001284,ﾚｺﾙﾀ2 ｶｳﾁ,CH232   IN 49           SN/01,CH232,IN,49,,,SN/01,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001285,ﾚｺﾙﾀ2 ｸｯｼｮﾝ大,CH232   IN 37           SN/01,CH232,IN,37,,,SN/01,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,4400,2,0,0,8800,0,2,0,2,0,0,0,0,0,0,4400,2,0,8800
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001290,ﾚｺﾙﾀ2 2P片肘ｿﾌｧ,CH232   IN 09           SN/01,CH232,IN,09,,,SN/01,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001294,ﾚｺﾙﾀ2 ｶｳﾁ,CH232   IN 50           SN/02,CH232,IN,50,,,SN/02,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,33400,1,0,0,33400,0,1,0,1,0,0,0,0,0,0,33400,1,0,33400
